region_level,electricity_mix_type,region_name,region_code,reference_year,product_system_id,product_system_version,lifecycle_ar5_gwp100_kgco2e_per_mwh,direct_generation_ar5_gwp100_kgco2e_per_mwh,upstream_infrastructure_ar5_gwp100_kgco2e_per_mwh,upstream_infrastructure_share_pct,process_count,link_count,unlinked_technosphere_inputs,solver_iterations,solver_residual,below_cp_one_phase_numerical_crossover,above_released_high_numerical_anchor,index_screening_lowest_technology,index_screening_second_technology,index_screening_margin_pct,interpretation
BA,consumption mix,"Dominion Energy South Carolina, Inc.",SCEG,2023,89dc31f4-680f-4349-99d0-b00073dc67eb,03.00.000,437.9129029356049,381.14130284063987,56.77160009496504,12.964130473066536,84,173,158,5,0.0,False,False,Two-phase,One-phase,5.406330966038531,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Duke Energy Carolinas,DUK,2023,3c00698f-4e85-47e0-accf-8e2e7f815cf8,03.00.000,327.7243132921762,266.3701397162602,61.35417357591598,18.721276111490962,84,173,158,5,0.0,False,False,Two-phase,One-phase,5.50836772080443,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Duke Energy Florida, Inc.",FPC,2023,2e9d50cf-0e28-436f-ba0a-61d0f2b63a05,03.00.000,535.3369989299163,456.42409189114056,78.9129070387757,14.740790790943743,110,218,149,5,0.0,False,True,Two-phase,One-phase,5.347760240130772,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Duke Energy Progress East,CPLE,2023,717a512f-6f95-438e-a254-c2916c1621be,03.00.000,277.74181738396925,226.44170718393949,51.30011020002976,18.470430806286902,84,173,158,5,0.0,False,False,Two-phase,One-phase,5.576830540213629,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Duke Energy Progress West,CPLW,2023,647c52f6-49f6-49fc-b345-a672e36f1d56,03.00.000,82.777537488305,32.939497540337875,49.838039947967125,60.20720289608562,111,284,172,5,0.0,True,False,Two-phase,Cold plate,6.1025063917580225,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,El Paso Electric Company,EPE,2023,f1b7e4a2-4372-4556-b99b-d19831396b51,03.00.000,491.10527833727076,409.24392673149686,81.8613516057739,16.66879897583893,43,53,27,5,0.0,False,False,Two-phase,One-phase,5.371769164079887,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Electric Reliability Council of Texas, Inc.",ERCO,2023,4eeda7c0-dc4c-4542-bb1a-aa0e66f94b15,03.00.000,402.1761089059627,352.2557960910568,49.920312814905856,12.412550549236698,26,39,28,5,0.0,False,False,Two-phase,One-phase,5.434052651819377,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Florida Municipal Power Pool,FMPP,2023,92b3fa97-94be-4f6b-844e-5ba03398da71,03.00.000,579.3221770711856,501.98943913333994,77.33273793784565,13.348830926654342,110,218,149,5,0.0,False,True,Two-phase,One-phase,5.327197529846206,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Florida Power & Light Co.,FPL,2023,030c30fd-ccc9-46ff-aafc-3694e2820a8e,03.00.000,365.4934416250191,305.7204179737628,59.773023651256324,16.35406189109706,104,210,149,5,0.0,False,False,Two-phase,One-phase,5.467391046632186,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Gainesville Regional Utilities,GVL,2023,ed668ede-ae4b-4dc3-8087-96d8aa74f756,03.00.000,786.3374408098942,719.3746440782019,66.96279673169238,8.51578384245872,96,197,149,5,0.0,False,True,Two-phase,One-phase,5.259239467518295,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Gridforce Energy Management, LLC",GRID,2023,bed2dc50-846e-4041-b678-47652708e215,03.00.000,506.8031571691256,415.81845366118046,90.98470350794514,17.952671016526953,6,5,0,5,0.0,False,False,Two-phase,One-phase,5.362816780429869,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Gridforce South,GRIS,2023,e71da6d5-36bf-4107-a36a-24a8f0fa69d5,03.00.000,13.174429872116708,0.6126901263753298,12.561739745741377,95.34939931122126,5,4,0,5,0.0,True,False,Two-phase,Cold plate,5.046040900943649,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Griffith Energy, LLC",GRIF,2023,38f3c13b-54e3-4926-9911-0175dfd5b6c2,03.00.000,516.8253052790286,404.27233053312756,112.55297474590105,21.777760027662513,6,5,0,5,0.0,False,False,Two-phase,One-phase,5.357357617275804,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,ISO New England,ISNE,2023,99b616b6-fb8f-4764-b1b3-4b3c1b4a0aee,03.00.000,301.47104499520196,264.38794856601436,37.083096429187606,12.300715788402764,30,42,31,5,0.0,False,False,Two-phase,One-phase,5.541944234104701,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Idaho Power Company,IPCO,2023,463b67ce-2c93-4f95-a2f7-bc09a9158bee,03.00.000,329.3441999952835,290.5515082666709,38.79269172861257,11.778768755960517,163,255,82,5,0.0,False,False,Two-phase,One-phase,5.506445623723266,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Imperial Irrigation District,IID,2023,817c901d-cf11-4667-a64c-5b8dc168c2af,03.00.000,225.09928394546202,200.25108369229943,24.848200253162588,11.03877356588256,13,15,0,5,0.0,False,False,Two-phase,One-phase,5.67521239276938,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,JEA,JEA,2023,61b49dde-259f-4042-950b-c59cb10449df,03.00.000,612.5895053424948,531.4545195816944,81.13498576080042,13.244592839610984,99,198,149,5,0.0,False,True,Two-phase,One-phase,5.313440893043908,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Los Angeles Department of Water and Power,LDWP,2023,d12e6bc6-7b12-411d-801e-19c0c269a70e,03.00.000,503.2227764913654,438.9734332727234,64.24934321864197,12.767574565406104,247,395,125,5,0.0,False,False,Two-phase,One-phase,5.364814442668875,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Louisville Gas and Electric Company and Kentucky Utilities Company,LGEE,2023,a48e1bfa-34f8-4be6-a5ec-b54ef222f27d,03.00.000,987.8437633300874,874.9323284061514,112.91143492393599,11.430090376164749,135,341,214,5,0.0,False,True,Two-phase,One-phase,5.218965239458595,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Midcontinent Independent System Operator, Inc.",MISO,2023,c445a02c-472f-4659-9fc9-11624f5a285a,03.00.000,534.4912639110221,479.4087615972165,55.082502313805605,10.30559450322004,176,446,230,5,0.0,False,True,Two-phase,One-phase,5.34818560481094,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"NaturEner Power Watch, LLC",GWA,2023,d7b2f836-c0ca-484e-abd2-aec1ccab10ac,03.00.000,21.911896273417995,1.2329113420052327,20.678984931412764,94.37332430465676,5,4,0,5,0.0,True,False,Two-phase,Cold plate,5.281568215435772,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"NaturEner Wind Watch, LLC",WWA,2023,b1c3a168-7fe8-413f-8dd9-16dd8723fb55,03.00.000,14.283891652263383,0.9812748543627191,13.302616797900665,93.13019954049267,5,4,0,5,0.0,True,False,Two-phase,Cold plate,5.079169140382045,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Nevada Power Company,NEVP,2023,6b198460-743b-4b97-8047-0e12f12bf964,03.00.000,430.505424037978,372.2766990916249,58.22872494635311,13.52566580931541,239,373,98,5,0.0,False,False,Two-phase,One-phase,5.411742848878487,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,New York Independent System Operator,NYIS,2023,184e206a-1446-40eb-ace8-a1b145747c3a,03.00.000,238.89728981608397,203.32725048339637,35.5700393326876,14.889260300973417,23,30,2,5,0.0,False,False,Two-phase,One-phase,5.646035175337749,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,NorthWestern Corporation,NWMT,2023,d85b3cd5-253c-41e8-9136-8cdbb917a93f,03.00.000,737.2774036547537,706.5250428784673,30.752360776286423,4.171070566362683,125,216,110,5,0.0,False,True,Two-phase,One-phase,5.272139991975933,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"PJM Interconnection, LLC",PJM,2023,12a9ec0f-bb22-4297-b764-7bb703e31a48,03.00.000,402.3069833306786,341.3597064432573,60.94727688742125,15.149445426684348,133,354,213,5,0.0,False,False,Two-phase,One-phase,5.433943251992002,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,PUD No. 1 of Douglas County,DOPD,2023,5d920538-b0e1-4de1-9110-bbe290a6afe8,03.00.000,0.9210698640687016,0.9210698640687016,0.0,0.0,6,5,0,4,0.0,True,False,Two-phase,Cold plate,4.595054915474095,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,PacifiCorp East,PACE,2023,21eb9803-12d7-431f-be26-224f5911d347,03.00.000,747.1893611076588,692.762834040537,54.42652706712181,7.284167829482754,134,215,82,5,0.0,False,True,Two-phase,One-phase,5.269406651096387,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,PacifiCorp West,PACW,2023,635ad60e-9443-400a-8b40-673261994048,03.00.000,125.87656479882322,104.73458580421429,21.141978994608934,16.79580232301238,236,363,112,5,0.0,False,False,Two-phase,One-phase,6.01503304959452,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Portland General Electric Company,PGE,2023,78b86d76-eafd-477c-bfc5-d5f9772bf88b,03.00.000,302.9681658917514,244.63645347757108,58.331712414180345,19.25341305826233,181,270,108,5,0.0,False,False,Two-phase,One-phase,5.539897642233127,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Public Service Company of Colorado,PSCO,2023,8f45c849-8eb5-4a00-aa6f-4f83d7a05105,03.00.000,435.72208674979794,380.92730299181164,54.794783757986295,12.575626855806089,21,29,27,5,0.0,False,False,Two-phase,One-phase,5.407914607554831,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Public Service Company of New Mexico,PNM,2023,97735785-3a89-406d-b572-8c619cec2e82,03.00.000,267.2833621097521,212.42190283553504,54.861459274217054,20.52557961003566,35,43,27,5,0.0,False,False,Two-phase,One-phase,5.593829744449574,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Public Utility District No. 1 of Chelan County,CHPD,2023,afe761aa-0aa9-4788-af74-09f4d6fbb4ba,03.00.000,2.0134360773276714,2.0134360773276714,0.0,0.0,4,3,0,4,0.0,True,False,Two-phase,Cold plate,4.642924486095801,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Public Utility District No. 2 of Grant County, Washington",GCPD,2023,dc73fb6e-892f-4132-bb94-f2aa5aa0459c,03.00.000,58.88396311445999,48.03154369267058,10.852419421789406,18.43017835041814,151,203,80,5,0.0,True,False,Two-phase,Cold plate,5.883474558762369,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Puget Sound Energy, Inc.",PSEI,2023,6825e094-cb10-4b88-a1c7-0b65e6085b7b,03.00.000,325.50560135087255,249.55432125377027,75.95128009710228,23.33332507394613,176,263,108,5,0.0,False,False,Two-phase,One-phase,5.511026813747111,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Salt River Project Agricultural Improvement and Power District,SRP,2023,9ec33d81-110a-469e-ad10-898253440fea,03.00.000,319.56545859668586,269.05559797881216,50.5098606178737,15.805794793867477,125,192,56,5,0.0,False,False,Two-phase,One-phase,5.518300426348199,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Seattle City Light,SCL,2023,19f9f5a1-c478-4a7f-8995-4b73dc4a1b99,03.00.000,76.61670712206625,66.18454484875649,10.432162273309757,13.616041024432395,174,261,108,5,0.0,True,False,Two-phase,Cold plate,6.053551875647134,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Seminole Electric Cooperative,SEC,2023,06a18ca1-385d-4367-b73e-954baf25b813,03.00.000,689.7021954188502,574.2170730180336,115.48512240081664,16.744201072273448,16,18,13,5,0.0,False,True,Two-phase,One-phase,5.286270102446022,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,South Carolina Public Service Authority,SC,2023,5a6ef320-b69e-4acf-9e29-5954ef58813e,03.00.000,781.7710741666726,693.2566430472322,88.51443111944047,11.322295496004665,84,173,158,5,0.0,False,True,Two-phase,One-phase,5.260376480346585,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Southeastern Power Administration,SEPA,2023,249f6b53-34af-42af-929c-ad5e3efd571b,03.00.000,123.27449122450241,103.61271978008777,19.66177144441464,15.949586365444764,84,173,158,5,0.0,False,False,Two-phase,One-phase,6.028991474577072,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,"Southern Company Services, Inc. - Trans",SOCO,2023,f6d50dd0-601d-4a85-8d9f-70bc9e0606fd,03.00.000,475.4818419135107,415.26496254270353,60.21687937080719,12.664390953074614,84,173,158,5,0.0,False,False,Two-phase,One-phase,5.3812036521556195,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Southwest Power Pool,SWPP,2023,79cbe99e-133a-4e89-8d6a-5016e1c2f919,03.00.000,455.6312036543764,416.14322587601,39.48797777836643,8.666653526284918,107,264,229,5,0.0,False,False,Two-phase,One-phase,5.394021084931033,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Southwestern Power Administration,SPA,2023,f8e14410-b7a2-4237-a6b6-77e6b5614b25,03.00.000,289.9120187785068,280.76150600973324,9.15051276877358,3.156306802086941,17,16,13,5,0.0,False,False,Two-phase,One-phase,5.558341135602318,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Tampa Electric Company,TEC,2023,95455d7d-cd9c-4d19-a216-99dd6f2102b0,03.00.000,483.8696179603348,404.2789014092335,79.59071655110125,16.44879397193847,106,214,149,5,0.0,False,False,Two-phase,One-phase,5.376070726229609,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Tennessee Valley Authority,TVA,2023,d96a80a0-af32-4a65-bcdd-6ef0c3d29e6f,03.00.000,346.692012633331,300.46764992383066,46.224362709500326,13.332975962843488,31,44,92,5,0.0,False,False,Two-phase,One-phase,5.486829650323233,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Tucson Electric Power,TEPC,2023,54b3cc30-38d3-4d96-bd26-5687e567bba5,03.00.000,690.8765446066819,647.1223226329022,43.75422197377975,6.3331462495501505,125,192,56,5,0.0,False,True,Two-phase,One-phase,5.285899660296467,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Turlock Irrigation District,TIDC,2023,bc0b6c02-b418-4eed-ac35-6c860b5af620,03.00.000,398.052562381381,328.0339337924069,70.01862858897408,17.590297163289712,234,372,99,5,0.0,False,False,Two-phase,One-phase,5.437531843872412,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Western Area Power Administration - Desert Southwest Region,WALC,2023,8cfcf677-88cd-4559-8707-335746e54ecb,03.00.000,441.4932771095297,394.1931553556312,47.30012175389851,10.713667502158557,125,192,56,5,0.0,False,False,Two-phase,One-phase,5.4037728675157215,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Western Area Power Administration - Rocky Mountain Region,WACM,2023,b7e66e67-6b97-402a-9a79-dd8612a52db5,03.00.000,881.1488943710526,852.1171116775012,29.031782693551463,3.294764696297304,52,78,41,5,0.0,False,True,Two-phase,One-phase,5.2381336968678305,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,consumption mix,Western Area Power Administration - Upper Great Plains West,WAUW,2023,79b45750-cdd6-43fc-8819-d76330de3100,03.00.000,145.86919963139408,133.2964265875183,12.57277304387577,8.619210275813325,91,215,173,5,0.0,False,False,Two-phase,One-phase,5.919758185192103,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,CAISO,CAISO,2023,7b16d7c2-e8c9-44a2-847d-3a885a12be9b,03.00.000,288.8345630774139,239.69993860001134,49.13462447740258,17.011338239403656,290,470,127,5,0.0,False,False,Two-phase,One-phase,5.559925468826732,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,ERCOT,ERCOT,2023,246d9373-8302-430c-95bb-8868089e6f76,03.00.000,402.1761089059627,352.2557960910568,49.920312814905856,12.412550549236698,26,39,28,5,0.0,False,False,Two-phase,One-phase,5.434052651819377,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,ISO-NE,ISO-NE,2023,6e1251b6-1dfa-489f-bb5b-62cd0eee9f00,03.00.000,301.47104499520196,264.38794856601436,37.083096429187606,12.300715788402764,30,42,31,5,0.0,False,False,Two-phase,One-phase,5.541944234104701,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,MISO,MISO,2023,0b2e0a7f-00e0-46f7-b05b-a9375ff36643,03.00.000,557.1100814369414,499.7521419247726,57.3579395121688,10.295620456952918,176,446,230,5,0.0,False,True,Two-phase,One-phase,5.337213059363588,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,NYISO,NYISO,2023,144aa1cc-e703-4874-b499-55d2a01b6a79,03.00.000,238.89728981608397,203.32725048339637,35.5700393326876,14.889260300973417,23,30,2,5,0.0,False,False,Two-phase,One-phase,5.646035175337749,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,Northwest,NW,2023,5f603a68-4949-472e-83e1-a365183fbd13,03.00.000,378.1864378618833,336.40541724790853,41.78102061397476,11.047731074172873,352,636,246,5,0.0,False,False,Two-phase,One-phase,5.455218640151882,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,PJM,PJM,2023,de67d953-a456-468e-bbde-4e8a511330ca,03.00.000,402.3069833306786,341.3597064432573,60.94727688742125,15.149445426684348,133,354,213,5,0.0,False,False,Two-phase,One-phase,5.433943251992002,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,SPP,SPP,2023,d8b38140-0994-491a-9fe4-a7552f0a115f,03.00.000,453.48353638888864,414.15466266655443,39.32887372233421,8.672613351195048,110,267,229,5,0.0,False,False,Two-phase,One-phase,5.395467634113427,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,consumption mix,Southeast,SE,2023,375a58f0-25b6-4278-a3a2-e919b30968c5,03.00.000,425.7935335813492,364.36278825819363,61.43074532315558,14.427355156491366,190,456,203,5,0.0,False,False,Two-phase,One-phase,5.415271842445457,Federal LCA Commons consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
