region_level,electricity_mix_type,region_name,region_code,reference_year,product_system_id,product_system_version,lifecycle_ar5_gwp100_kgco2e_per_mwh,direct_generation_ar5_gwp100_kgco2e_per_mwh,upstream_infrastructure_ar5_gwp100_kgco2e_per_mwh,upstream_infrastructure_share_pct,process_count,link_count,unlinked_technosphere_inputs,solver_iterations,solver_residual,below_cp_one_phase_numerical_crossover,above_released_high_numerical_anchor,index_screening_lowest_technology,index_screening_second_technology,index_screening_margin_pct,interpretation
BA,residual consumption mix,Louisville Gas and Electric Company and Kentucky Utilities Company,LGEE,2023,093cfc5b-b110-4d95-bc1d-014e1b06f174,03.00.000,998.8155075388637,884.7196832292782,114.09582430958551,11.423113022216075,132,338,214,5,0.0,False,True,Two-phase,One-phase,5.217213866157833,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"Midcontinent Independent System Operator, Inc.",MISO,2023,9d07a04b-970c-41d6-9385-c179579550cb,03.00.000,553.2669825812293,497.3721063228576,55.89487625837171,10.102695085399455,173,443,230,5,0.0,False,True,Two-phase,One-phase,5.339019970767023,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"NaturEner Power Watch, LLC",GWA,2023,0aa0265f-26d5-4026-8887-efff1bccd0a0,03.00.000,21.911896273417995,1.2329113420052327,20.678984931412764,94.37332430465676,5,4,0,5,0.0,True,False,Two-phase,Cold plate,5.281568215435772,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"NaturEner Wind Watch, LLC",WWA,2023,c05e9db5-f790-42af-9655-9ee14cfbc698,03.00.000,14.283891652263383,0.9812748543627191,13.302616797900665,93.13019954049267,5,4,0,5,0.0,True,False,Two-phase,Cold plate,5.079169140382045,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Nevada Power Company,NEVP,2023,7a40c167-14c2-496d-bb97-3274d68548e0,03.00.000,453.8185434002895,393.35764586656285,60.460897533726666,13.322703184562751,236,370,98,5,0.0,False,False,Two-phase,One-phase,5.395241190589872,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,New York Independent System Operator,NYIS,2023,e9641a67-48d9-4b43-8333-ca028219d13a,03.00.000,240.74107496301673,204.92507003251083,35.8160049305059,14.877396778263968,23,30,2,5,0.0,False,False,Two-phase,One-phase,5.642341464186718,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,NorthWestern Corporation,NWMT,2023,21bf8e25-38a3-482c-980e-68be046c18c2,03.00.000,774.1286359089369,742.214391884957,31.914244023979904,4.12260218051591,122,213,110,5,0.0,False,True,Two-phase,One-phase,5.262307395654742,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"PJM Interconnection, LLC",PJM,2023,450cb70f-ea73-4206-91e4-cd740b9159c1,03.00.000,410.8766247869068,348.9353183171331,61.94130646977368,15.07540286622495,132,353,213,5,0.0,False,False,Two-phase,One-phase,5.426913109223874,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,PUD No. 1 of Douglas County,DOPD,2023,a65dc6d5-95b7-45c2-925f-fadd1bcedbb1,03.00.000,0.9210698640687016,0.9210698640687016,0.0,0.0,6,5,0,4,0.0,True,False,Two-phase,Cold plate,4.595054915474095,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,PacifiCorp East,PACE,2023,35cdb770-dd76-4714-8321-5a4b93bbbef2,03.00.000,939.4309138640767,874.968688783225,64.46222508085168,6.861837749803762,131,212,82,5,0.0,False,True,Two-phase,One-phase,5.227153960792719,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,PacifiCorp West,PACW,2023,15ccbb56-70dd-47f2-8e77-0fec758ca2de,03.00.000,134.44066622536872,112.60946026013332,21.831205965235398,16.238543424531088,233,360,112,5,0.0,False,False,Two-phase,One-phase,5.9717784425926235,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Portland General Electric Company,PGE,2023,0bb5febe-4c47-4052-86f6-fa7c50ccd50c,03.00.000,318.5698554008707,257.48108953189706,61.08876586897367,19.17594048316434,181,270,108,5,0.0,False,False,Two-phase,One-phase,5.519542068728667,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Public Service Company of Colorado,PSCO,2023,1e7a1251-05fb-40b8-b30f-d9284645592c,03.00.000,445.644195975041,389.95271111266084,55.69148486238015,12.496849586592448,21,29,27,5,0.0,False,False,Two-phase,One-phase,5.400852786934407,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Public Service Company of New Mexico,PNM,2023,c46689da-2a11-4ec7-8509-fe85c2168cfa,03.00.000,287.19851213042534,228.93085540693397,58.26765672349137,20.2882864159931,35,43,27,5,0.0,False,False,Two-phase,One-phase,5.562350174020425,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Public Utility District No. 1 of Chelan County,CHPD,2023,3371b855-8bd6-4ed0-8de1-12ae7f9ce410,03.00.000,2.0134360773276714,2.0134360773276714,0.0,0.0,4,3,0,4,0.0,True,False,Two-phase,Cold plate,4.642924486095801,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"Public Utility District No. 2 of Grant County, Washington",GCPD,2023,fb0b76f7-db6e-4db2-b389-fc09fbb5eb00,03.00.000,60.84536125791304,49.62483964098742,11.220521616925623,18.44104691788049,151,203,80,5,0.0,True,False,Two-phase,Cold plate,5.904814349708665,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"Puget Sound Energy, Inc.",PSEI,2023,c12c8ea2-069b-4f0e-9811-c6d5261afeda,03.00.000,337.0876306535342,258.66935246123563,78.41827819229854,23.26346951392545,176,263,108,5,0.0,False,False,Two-phase,One-phase,5.497476122933942,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Salt River Project Agricultural Improvement and Power District,SRP,2023,f1091c13-e550-40aa-ad1a-4f8cc5215cec,03.00.000,327.3352373131717,275.9577039585592,51.377533354612524,15.695692824374436,119,186,56,5,0.0,False,False,Two-phase,One-phase,5.508831799959268,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Seattle City Light,SCL,2023,5c13eb25-afdc-4b5d-b586-2be71cf5a7ce,03.00.000,79.31103662067552,68.58682470218622,10.724211918489303,13.521714474342927,174,261,108,5,0.0,True,False,Two-phase,Cold plate,6.075507608058173,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Seminole Electric Cooperative,SEC,2023,1f5a1d1c-cf7f-49fd-b4d0-b25a812aa34e,03.00.000,693.081325134907,576.9518592016873,116.12946593321976,16.755532391615855,14,16,13,5,0.0,False,True,Two-phase,One-phase,5.285207309256568,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,South Carolina Public Service Authority,SC,2023,753d71c9-d130-4e43-ad25-70d77684c3a5,03.00.000,791.0951910984729,701.1197580846278,89.97543301384508,11.373527993377124,84,173,158,5,0.0,False,True,Two-phase,One-phase,5.258067832371371,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Southeastern Power Administration,SEPA,2023,326e3706-27db-4dac-9b9b-923157dd0f33,03.00.000,125.03436500730278,105.12527185083282,19.909093156469964,15.922897001402095,84,173,158,5,0.0,False,False,Two-phase,One-phase,6.019507110274858,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,"Southern Company Services, Inc. - Trans",SOCO,2023,b863d696-7349-4cd5-87d4-95812137f85e,03.00.000,485.20417930299334,423.7793945792258,61.424784723767516,12.659574534581626,84,173,158,5,0.0,False,False,Two-phase,One-phase,5.375268694115598,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Southwest Power Pool,SWPP,2023,5f76cdb0-c8ef-404b-a8a7-ca10942fd274,03.00.000,589.3546535508789,542.4259761576009,46.92867739327801,7.962722803753456,107,264,229,5,0.0,False,True,Two-phase,One-phase,5.322899679917215,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Southwestern Power Administration,SPA,2023,06cb2682-9ff6-4379-ac7e-e073851bc8f9,03.00.000,327.4427220743354,317.66215884456494,9.78056322977045,2.9869539221427823,17,16,13,5,0.0,False,False,Two-phase,One-phase,5.508703501063694,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Tampa Electric Company,TEC,2023,a747f76f-6112-4b11-b6c0-9c22a370a865,03.00.000,494.6099600295296,413.66267675371296,80.94728327581663,16.365882173295468,101,209,149,5,0.0,False,False,Two-phase,One-phase,5.369726251774476,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Tennessee Valley Authority,TVA,2023,781a7dc9-b761-4681-8509-27648c04128a,03.00.000,358.036450658055,310.3308844667973,47.70556619125773,13.324220509832736,31,44,92,5,0.0,False,False,Two-phase,One-phase,5.474889779322822,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Tucson Electric Power,TEPC,2023,1c27b85b-d5d3-4f7e-b90a-6c3f0e4bd6ed,03.00.000,719.6904888638594,674.461797041301,45.2286918225584,6.28446429713956,119,186,56,5,0.0,False,True,Two-phase,One-phase,5.277161606541569,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Turlock Irrigation District,TIDC,2023,3e8cf628-c576-4a6d-8f11-d22ef99d7650,03.00.000,417.05340274168685,343.5702490140118,73.48315372767507,17.619602968013385,231,369,99,5,0.0,False,False,Two-phase,One-phase,5.422003743417858,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Western Area Power Administration - Desert Southwest Region,WALC,2023,1f666bb4-b974-48c0-9d3e-e5a8d61a6f56,03.00.000,465.1147301305652,416.57026870530984,48.54446142525535,10.437093964241498,119,186,56,5,0.0,False,False,Two-phase,One-phase,5.38777593418156,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Western Area Power Administration - Rocky Mountain Region,WACM,2023,3eb6efb8-8686-4ae3-ae72-a2fb63131560,03.00.000,1045.2250004406205,1013.5439042258446,31.68109621477595,3.03103123264566,52,78,41,5,0.0,False,True,Two-phase,One-phase,5.210191543607867,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
BA,residual consumption mix,Western Area Power Administration - Upper Great Plains West,WAUW,2023,c57f9053-6b3c-4346-a3ed-42aec426988f,03.00.000,183.78363881465367,169.10121756479978,14.682421249853888,7.988970805318068,91,215,173,5,0.0,False,False,Two-phase,One-phase,5.782614952098153,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,CAISO,CAISO,2023,0ed0f4d8-42fe-4551-b680-bf7eb6c11ecc,03.00.000,302.89000646500574,251.83942434747436,51.05058211753138,16.854495370559373,287,467,127,5,0.0,False,False,Two-phase,One-phase,5.54000406579247,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,ERCOT,ERCOT,2023,2d535847-0020-4793-b500-802fa4d35849,03.00.000,505.13965781243814,446.7743202483745,58.36533756406362,11.554297244611721,26,39,28,5,0.0,False,False,Two-phase,One-phase,5.363741757109031,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,ISO-NE,ISO-NE,2023,cf889d63-af51-495b-9867-b7289ca4b89e,03.00.000,303.74406906877056,266.3310261885243,37.41304288024628,12.317291657726363,30,42,31,5,0.0,False,False,Two-phase,One-phase,5.538843660256321,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,MISO,MISO,2023,c9a7acba-ac9c-4388-9875-4c7150e96497,03.00.000,577.4170233059322,519.1351299494813,58.28189335645084,10.093553013516093,173,443,230,5,0.0,False,True,Two-phase,One-phase,5.328029054522898,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,NYISO,NYISO,2023,9cb8bf29-aeb5-4897-a2e5-c85e16766193,03.00.000,240.74107496301673,204.92507003251083,35.8160049305059,14.877396778263968,23,30,2,5,0.0,False,False,Two-phase,One-phase,5.642341464186718,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,Northwest,NW,2023,bdb04190-d406-4697-865c-dd48c15c255d,03.00.000,423.8911932795512,379.5179618741608,44.37323140539041,10.468071077883138,349,633,246,5,0.0,False,False,Two-phase,One-phase,5.416716225204277,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
FERC,residual consumption mix,PJM,PJM,2023,46b49705-e649-4b9e-b51e-5e489ba1b03b,03.00.000,410.8766247869068,348.9353183171331,61.94130646977368,15.07540286622495,132,353,213,5,0.0,False,False,Two-phase,One-phase,5.426913109223874,Federal LCA Commons residual consumption-mix lifecycle factor; cooling ordering remains a numerical transferability screen because the released cooling endpoints have an unresolved LCIA-method identity.
